MaterialId,Reduced Formula,Elements,Crystal System,Space Group,Bandgap,Formation Energy Per Atom,Decomposition Energy Per Atom,microgravity_advantage_score,seed_score,density_ratio,mp_ratio,mp_compatible,target_sectors
1603a66a69,Y8TaNb11Si15Ge,"['Si', 'Ge', 'Y', 'Nb', 'Ta']",triclinic,P1,,-0.8111,-0.0916,54.44,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
fea174037b,Y8Ta3Nb9Si15Ge,"['Si', 'Ge', 'Y', 'Nb', 'Ta']",triclinic,P1,0.0017,-0.8017,-0.0876,54.44,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
72c615f15a,Y8Ta9Nb3Si15Ge,"['Si', 'Ge', 'Y', 'Nb', 'Ta']",triclinic,P1,0.0059,-0.7698,-0.0721,54.44,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
e8d74725ab,Y8Ta5Nb7Si15Ge,"['Si', 'Ge', 'Y', 'Nb', 'Ta']",triclinic,P1,,-0.7914,-0.0828,54.44,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
09a2f2fde3,Dy2Y6Ta7Nb5Si15Ge,"['Si', 'Ge', 'Y', 'Nb', 'Dy', 'Ta']",triclinic,P1,,-0.7802,-0.0798,54.44,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
b89bf4c3c5,Y8Ta4Nb8Si15Ge,"['Si', 'Ge', 'Y', 'Nb', 'Ta']",triclinic,P1,,-0.7971,-0.0858,54.44,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
47d2831b2b,Y8Ta11NbSi15Ge,"['Si', 'Ge', 'Y', 'Nb', 'Ta']",triclinic,P1,0.0024,-0.7588,-0.0666,54.44,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
29705931f6,Zr3ScSi4Ge2Ir7,"['Si', 'Sc', 'Ge', 'Zr', 'Ir']",monoclinic,C2,0.1541,-0.9666,-0.0404,54.45,65,9.68,2.25,True,"['semiconductor', 'quantum', 'optical']"
cf7037b315,Zr3ScSi5GeIr7,"['Si', 'Sc', 'Ge', 'Zr', 'Ir']",monoclinic,Cm,0.148,-0.9997,-0.0368,54.45,65,9.68,2.25,True,"['semiconductor', 'quantum', 'optical']"
710b15895a,Ta9SiB4MoAs,"['B', 'Si', 'As', 'Mo', 'Ta']",tetragonal,I4,0.0232,-0.66,-0.0618,54.45,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
03e7ecddae,Zr3ScSi3Ge3Ir7,"['Si', 'Sc', 'Ge', 'Zr', 'Ir']",monoclinic,Cm,0.103,-0.9323,-0.0468,54.45,65,9.68,2.25,True,"['semiconductor', 'quantum', 'optical']"
aec6d10d69,Ta8SiB4Mo2As,"['B', 'Si', 'As', 'Mo', 'Ta']",tetragonal,I422,0.0163,-0.6566,-0.0644,54.45,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
7330030c26,Ti4AlGa(SbPt2)2,"['Al', 'Ti', 'Ga', 'Sb', 'Pt']",tetragonal,I-4,0.7405,-0.8914,-0.0779,54.45,65,7.94,6.74,False,"['semiconductor', 'quantum', 'superalloy']"
00e57bac16,Ta4NbSi2Ge,"['Si', 'Ge', 'Nb', 'Ta']",monoclinic,Cc,0.0014,-0.569,-0.0308,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
013168ce5d,Ta8Nb2Si5Ge,"['Si', 'Ge', 'Nb', 'Ta']",triclinic,P1,0.0013,-0.5997,-0.0253,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
e9ad28ad32,Ta23NbSi7Ge,"['Si', 'Ge', 'Nb', 'Ta']",triclinic,P1,0.0016,-0.421,-0.0152,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
d6ea6d6823,Ta3Nb2Si2Ge,"['Si', 'Ge', 'Nb', 'Ta']",triclinic,P1,0.0064,-0.589,-0.0311,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
121e384306,Ta3Nb7(Si2Ge)2,"['Si', 'Ge', 'Nb', 'Ta']",monoclinic,Cm,0.0067,-0.618,-0.0416,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
50f64f97ea,Ta7Nb3(Si2Ge)2,"['Si', 'Ge', 'Nb', 'Ta']",monoclinic,Cm,0.0012,-0.5793,-0.0293,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
a02d114d7e,Ta2Nb3Si2Ge,"['Si', 'Ge', 'Nb', 'Ta']",monoclinic,Cc,0.0028,-0.6085,-0.0382,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
0706314fc9,Ta9NbSi5Ge,"['Si', 'Ge', 'Nb', 'Ta']",triclinic,P1,0.0185,-0.5907,-0.0262,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
515b75a5ff,Ta9Nb(Si2Ge)2,"['Si', 'Ge', 'Nb', 'Ta']",monoclinic,Cm,0.0018,-0.5587,-0.0322,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
1007fac6fb,Ta7Nb3Si5Ge,"['Si', 'Ge', 'Nb', 'Ta']",triclinic,P1,0.003,-0.6086,-0.0281,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
8f7a81f336,Ta4Nb6Si5Ge,"['Si', 'Ge', 'Nb', 'Ta']",triclinic,P1,0.0108,-0.6341,-0.0351,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
348e223706,Ta6Nb4Si5Ge,"['Si', 'Ge', 'Nb', 'Ta']",triclinic,P1,0.0126,-0.6173,-0.0306,54.37,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
2189199f15,Hf4Ta6Si5Ge,"['Si', 'Ge', 'Hf', 'Ta']",tetragonal,I4,0.0267,-0.6845,-0.0414,54.4,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
5751055f90,Tb7YTa2Nb10Si15Ge,"['Si', 'Ge', 'Y', 'Nb', 'Tb', 'Ta']",triclinic,P1,,-0.7983,-0.0913,54.43,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
3fd4877f26,Ta3Ti3V6Si9Ge,"['Si', 'Ti', 'V', 'Ge', 'Ta']",monoclinic,Cm,0.0012,-0.6493,-0.0657,54.43,65,7.15,2.72,True,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
2fd8b81cf3,Ta2Nb12Si5As3,"['Si', 'As', 'Nb', 'Ta']",monoclinic,Cm,0.0018,-0.6195,-0.0209,54.32,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
392f8b6b05,Zr3Nb3Re5Si6Mo,"['Si', 'Zr', 'Nb', 'Mo', 'Re']",triclinic,P1,0.0167,-0.6625,-0.0423,54.32,65,9.02,2.05,True,"['quantum', 'superalloy', 'optical', 'defense', 'energy']"
90c68f160b,Ta3Nb11Si3As5,"['Si', 'As', 'Nb', 'Ta']",monoclinic,Cm,0.0006,-0.591,-0.0178,54.32,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
9e992a5e8c,Ta6Nb8Si3As5,"['Si', 'As', 'Nb', 'Ta']",monoclinic,Cm,0.001,-0.5691,-0.0118,54.32,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
be0c9c5216,TaNb23(SiAs3)3,"['Si', 'As', 'Nb', 'Ta']",monoclinic,Pm,0.0034,-0.5554,-0.0142,54.32,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
2a3c53a9cf,Ta2Nb12Si3As5,"['Si', 'As', 'Nb', 'Ta']",monoclinic,Cm,0.0046,-0.5975,-0.0199,54.32,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
e50ddc74a9,Ta6Nb8Si5As3,"['Si', 'As', 'Nb', 'Ta']",monoclinic,Cm,0.0072,-0.5998,-0.019,54.32,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
32ee2280b8,Ta10Nb4Si5As3,"['Si', 'As', 'Nb', 'Ta']",monoclinic,Cm,0.0078,-0.5673,-0.0092,54.32,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
88b7ac656c,Ho8Nb7Si15GeW5,"['Si', 'Ge', 'Nb', 'Ho', 'W']",triclinic,P1,0.007,-0.7091,-0.0847,54.33,65,8.26,3.05,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
40d4cf900e,Ho8Nb9Si15GeW3,"['Si', 'Ge', 'Nb', 'Ho', 'W']",triclinic,P1,0.0029,-0.7574,-0.0955,54.33,65,8.26,3.05,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
a2d7427b52,Tb8Nb8Si15GeW4,"['Si', 'Ge', 'Nb', 'Tb', 'W']",triclinic,P1,0.0008,-0.7229,-0.0797,54.33,65,8.26,3.05,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
f57de58ff9,Ho8Nb11Si15GeW,"['Si', 'Ge', 'Nb', 'Ho', 'W']",triclinic,P1,0.0028,-0.7968,-0.0974,54.33,65,8.26,3.05,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
7bec76386e,Dy8Nb8Si15GeW4,"['Si', 'Ge', 'Nb', 'Dy', 'W']",triclinic,P1,0.0039,-0.7303,-0.0905,54.33,65,8.26,3.05,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
4303161f13,Hf8Ta2Si5As,"['Si', 'As', 'Hf', 'Ta']",tetragonal,I422,,-0.7729,-0.0326,54.33,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
74d429d7e8,Hf4Ta6Si5As,"['Si', 'As', 'Hf', 'Ta']",tetragonal,I4,0.0124,-0.7068,-0.0308,54.33,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
4c57b93ec6,Ho8Ta4Nb8Si15Ge,"['Si', 'Ge', 'Nb', 'Ho', 'Ta']",triclinic,P1,0.0033,-0.7979,-0.0939,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
700e36f152,Lu8Ta6Nb6Si15Ge,"['Si', 'Ge', 'Nb', 'Lu', 'Ta']",triclinic,P1,,-0.7859,-0.1062,54.27,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
cedbb5c4dc,La3Cd3SiGeAu,"['Si', 'Ge', 'Cd', 'La', 'Au']",hexagonal,P-6,0.0013,-0.642,-0.0402,54.28,65,8.28,2.84,True,"['semiconductor', 'quantum', 'optical']"
092f7483b5,Ta2Co4Si3GeMo2,"['Si', 'Co', 'Ge', 'Mo', 'Ta']",monoclinic,Pm,0.0046,-0.5356,-0.0272,54.3,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
8161b7312d,Ta3NbV4SiGe3,"['Si', 'V', 'Ge', 'Nb', 'Ta']",monoclinic,Pm,,-0.4748,-0.0539,54.3,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
43f1eee2cc,Hf8Nb2AlSi2Ge3N2,"['N', 'Al', 'Si', 'Ge', 'Nb', 'Hf']",triclinic,P1,,-1.0093,-0.0476,54.3,65,5.71,2.95,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
269b373556,TaSi3Ni4GeMo3,"['Si', 'Ni', 'Ge', 'Mo', 'Ta']",monoclinic,Pm,,-0.4751,-0.007,54.3,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
39e38fb231,Ta9Nb5Si5As3,"['Si', 'As', 'Nb', 'Ta']",monoclinic,Cm,0.0046,-0.5744,-0.0083,54.32,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
a72a563d6b,ZrNbReSi2Mo,"['Si', 'Zr', 'Nb', 'Mo', 'Re']",triclinic,P1,,-0.6496,-0.0236,54.32,65,9.02,2.05,True,"['quantum', 'superalloy', 'optical', 'defense', 'energy']"
c2cf263bae,Zr3Nb3Re4(Si3Mo)2,"['Si', 'Zr', 'Nb', 'Mo', 'Re']",monoclinic,Cm,,-0.6592,-0.0361,54.32,65,9.02,2.05,True,"['quantum', 'superalloy', 'optical', 'defense', 'energy']"
ab38543763,TaNb13Si3As5,"['Si', 'As', 'Nb', 'Ta']",monoclinic,Cm,0.0017,-0.6039,-0.0218,54.32,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
705ba30755,Ta4Nb6Si5As,"['Si', 'As', 'Nb', 'Ta']",triclinic,P1,,-0.6313,-0.0178,54.32,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
144e82dbe8,Ta8Nb6Si5As3,"['Si', 'As', 'Nb', 'Ta']",monoclinic,Cm,0.0077,-0.5829,-0.011,54.32,65,7.15,3.02,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
f5a6d751d8,Zr2NbRe2Si3Mo,"['Si', 'Zr', 'Nb', 'Mo', 'Re']",monoclinic,Pm,0.0152,-0.6841,-0.018,54.32,65,9.02,2.05,True,"['quantum', 'superalloy', 'optical', 'defense', 'energy']"
2162783bb5,Er8Ta11NbSi15Ge,"['Si', 'Ge', 'Nb', 'Er', 'Ta']",triclinic,P1,0.0064,-0.7633,-0.0832,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
16d0279aea,Ho8Ta2Nb10Si15Ge,"['Si', 'Ge', 'Nb', 'Ho', 'Ta']",triclinic,P1,,-0.8062,-0.0968,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
fbc74f4dd5,Ho8Ta7Nb5Si15Ge,"['Si', 'Ge', 'Nb', 'Ho', 'Ta']",triclinic,P1,0.0031,-0.782,-0.0862,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
1e543ecb1f,Ho8Ta11NbSi15Ge,"['Si', 'Ge', 'Nb', 'Ho', 'Ta']",triclinic,P1,0.005,-0.7605,-0.0756,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
7078e08700,Er8Ta10Nb2Si15Ge,"['Si', 'Ge', 'Nb', 'Er', 'Ta']",triclinic,P1,,-0.7685,-0.0857,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
010d424adc,Er8Ta3Nb9Si15Ge,"['Si', 'Ge', 'Nb', 'Er', 'Ta']",triclinic,P1,0.0045,-0.8047,-0.1028,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
e666c9bd31,Er8Ta8Nb4Si15Ge,"['Si', 'Ge', 'Nb', 'Er', 'Ta']",triclinic,P1,0.0025,-0.7794,-0.0912,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
9ca2a012a6,Ho8TaNb11Si15Ge,"['Si', 'Ge', 'Nb', 'Ho', 'Ta']",triclinic,P1,0.0013,-0.811,-0.0988,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
1a75308590,Ho8Ta3Nb9Si15Ge,"['Si', 'Ge', 'Nb', 'Ho', 'Ta']",triclinic,P1,,-0.802,-0.0953,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
350b690467,Er8Ta6Nb6Si15Ge,"['Si', 'Ge', 'Nb', 'Er', 'Ta']",triclinic,P1,0.0097,-0.7898,-0.096,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
ebc72e01c0,Er8Ta2Nb10Si15Ge,"['Si', 'Ge', 'Nb', 'Er', 'Ta']",triclinic,P1,0.0009,-0.8088,-0.1042,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
a0dd4a2232,Ho8Ta9Nb3Si15Ge,"['Si', 'Ge', 'Nb', 'Ho', 'Ta']",triclinic,P1,,-0.7712,-0.0808,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
999e0d32cc,Ho8Ta6Nb6Si15Ge,"['Si', 'Ge', 'Nb', 'Ho', 'Ta']",triclinic,P1,0.001,-0.7871,-0.0886,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
7668266b14,Er8Ta7Nb5Si15Ge,"['Si', 'Ge', 'Nb', 'Er', 'Ta']",triclinic,P1,0.002,-0.7846,-0.0936,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
28a66b7e0f,Ta4Co3Si3NiGe,"['Si', 'Co', 'Ni', 'Ge', 'Ta']",monoclinic,Pm,0.0011,-0.6408,-0.0097,54.24,65,7.15,2.72,True,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
c5423c3c0a,Ho8Ta8Nb4Si15Ge,"['Si', 'Ge', 'Nb', 'Ho', 'Ta']",triclinic,P1,0.0026,-0.7769,-0.0838,54.24,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
0448fe502b,Tb8Ta5Nb7Si15Ge,"['Si', 'Ge', 'Nb', 'Tb', 'Ta']",triclinic,P1,0.0009,-0.7825,-0.0811,54.23,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
535401c2f1,Tb8Ta4Nb8Si15Ge,"['Si', 'Ge', 'Nb', 'Tb', 'Ta']",triclinic,P1,0.004,-0.7881,-0.084,54.23,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
596a9dc71c,Tb8Ta8Nb4Si15Ge,"['Si', 'Ge', 'Nb', 'Tb', 'Ta']",triclinic,P1,0.0003,-0.767,-0.0737,54.23,65,7.15,2.72,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
