MaterialId,Reduced Formula,Elements,Crystal System,Space Group,Bandgap,Formation Energy Per Atom,Decomposition Energy Per Atom,NSites,Density,microgravity_advantage_score,density_contrast_score,crystal_quality_score,containerless_score,commercial_score,novelty_score,target_sectors,_n_elements
1e8c2c87a7,Na16HfSiP8,"['Na', 'Si', 'P', 'Hf']",cubic,F-43m,,-0.4469,-0.0111,26,2.2011,53.21,10.252,6.0,3.0,9.0,2.0,"['semiconductor', 'battery', 'optical']",4
219fbfb4c2,Th4Re15Si7MoP,"['Si', 'P', 'Mo', 'Re', 'Th']",monoclinic,Pm,0.0026,-0.5111,-0.0033,28,14.1223,53.21,9.75,4.0,3.0,12.0,2.5,"['semiconductor', 'superalloy', 'optical', 'defense']",5
b5d39008a5,Na12Li8Ti(SnAs4)3,"['Li', 'Na', 'Ti', 'As', 'Sn']",monoclinic,C2,0.7407,-0.5513,-0.0297,36,3.3629,53.21,9.251,7.0,1.0,10.5,2.5,"['semiconductor', 'battery', 'quantum']",5
dc3373a6bb,Na12Li8Ti3SnAs12,"['Li', 'Na', 'Ti', 'As', 'Sn']",monoclinic,C2,0.6631,-0.6321,-0.0362,36,3.1475,53.21,9.251,7.0,1.0,10.5,2.5,"['semiconductor', 'battery', 'quantum']",5
de27cf8ca1,LiTm(Ta2B5)4,"['Li', 'B', 'Tm', 'Ta']",triclinic,P1,,-0.6889,-0.0631,30,10.9449,53.21,21.252,0.0,3.0,0.0,2.0,[],4
689b29bb2b,U4GaSiTc7As4,"['Si', 'Ga', 'As', 'Tc', 'U']",tetragonal,I4mm,,-0.5454,-0.1131,17,11.7377,53.21,7.251,7.0,1.0,13.5,2.5,"['semiconductor', 'quantum', 'optical']",5
a631311113,LiZn2H7Ru,"['H', 'Li', 'Zn', 'Ru']",hexagonal,P6_3/mmc,2.4968,-0.19,-0.0481,22,4.3405,53.21,15.836,6.5,3.0,0.0,2.0,[],4
efb0a7a41d,Na5Fe(ReH9)3,"['H', 'Na', 'Fe', 'Re']",orthorhombic,Amm2,0.163,-0.249,-0.1689,36,4.0031,53.2,16.329,3.5,3.0,3.0,2.0,['battery'],4
e8f074be01,Er5Si6P6Os3Rh16,"['Si', 'P', 'Rh', 'Er', 'Os']",hexagonal,P-6,,-1.0081,-0.0632,36,10.237,53.2,10.495,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
0383ab5ea7,LiZr5(AsRu)6,"['Li', 'As', 'Zr', 'Ru']",monoclinic,Cm,0.0058,-0.8123,-0.0244,18,8.4775,53.2,15.578,2.0,3.0,6.0,2.0,"['optical', 'energy']",4
963079110e,K4Ge8IrPt7,"['K', 'Ge', 'Ir', 'Pt']",triclinic,P1,0.023,-0.4609,-0.1,20,8.172,53.2,19.578,2.0,3.0,0.0,2.0,[],4
3b443cdfac,Ti4Si3AsIrRh3,"['Si', 'Ti', 'As', 'Rh', 'Ir']",monoclinic,Pm,0.0065,-0.9605,-0.0056,12,7.9795,53.2,8.746,4.0,3.0,13.5,2.5,"['semiconductor', 'quantum', 'optical', 'defense']",5
ebc3f24d8a,Li2Nb12Ga9CuN4,"['Li', 'N', 'Cu', 'Ga', 'Nb']",monoclinic,C2/m,,-0.6453,-0.0394,28,7.7799,53.2,11.413,2.0,3.0,12.0,2.5,"['quantum', 'superalloy', 'defense', 'energy']",5
249865cbd3,Li3Th5(Ni4As3)4,"['Li', 'Ni', 'As', 'Th']",hexagonal,P-62m,0.0058,-0.7491,-0.1064,36,9.0057,53.2,14.83,3.5,2.0,6.0,2.0,"['battery', 'energy']",4
12045e5c58,Rb4Cd4Si3GeAs8,"['Si', 'Ge', 'As', 'Rb', 'Cd']",triclinic,P1,,-0.3232,-0.0372,20,4.4686,53.2,4.415,8.0,1.0,16.5,2.5,"['semiconductor', 'quantum', 'optical']",5
1d0221dce5,Ta10ZnSi4As,"['Si', 'Zn', 'As', 'Ta']",tetragonal,I422,0.0017,-0.4976,-0.015,16,13.1354,53.2,6.412,7.0,3.0,13.5,2.0,"['semiconductor', 'quantum', 'optical']",4
9c57cd8b97,K2Li2PaS4,"['Li', 'S', 'K', 'Pa']",monoclinic,C2/m,,-1.675,-0.2092,9,3.4799,53.19,19.742,0.0,0.0,4.5,2.0,['battery'],4
3f1bba4991,Zr4Nb2Si3GeMo2,"['Si', 'Ge', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,0.0065,-0.7448,-0.0525,12,7.0082,53.19,3.74,4.0,3.0,21.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']",5
6a7ba81a64,Li3Y2LuSi2As,"['Li', 'Si', 'As', 'Y', 'Lu']",orthorhombic,Amm2,,-0.742,-0.0134,9,4.7194,53.19,12.327,4.5,1.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
33f0ceb845,LiDyNi9Mo3P7,"['Li', 'P', 'Ni', 'Mo', 'Dy']",hexagonal,P-6,0.0047,-0.7363,-0.0586,21,7.4334,53.19,13.157,3.5,3.0,7.5,2.5,"['battery', 'superalloy']",5
9ef45de9b0,LiDy3Th3Co17P12,"['Li', 'P', 'Co', 'Dy', 'Th']",monoclinic,Pm,,-0.9453,-0.026,36,8.6706,53.19,14.908,2.0,2.0,7.5,2.5,"['battery', 'energy']",5
62969b184c,Zr4Nb2SiGe3Mo2,"['Si', 'Ge', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,0.0137,-0.6945,-0.0539,12,7.5554,53.19,3.74,4.0,3.0,21.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']",5
9711e82b0c,Zr2AsPIrRu,"['P', 'As', 'Zr', 'Ru', 'Ir']",orthorhombic,Pmc2_1,0.01,-1.0222,-0.0061,12,9.8967,53.19,10.325,4.5,3.0,10.5,2.5,"['semiconductor', 'optical', 'defense']",5
1f6c7ff765,Rb4TaNb(CuTe4)2,"['Cu', 'Rb', 'Nb', 'Te', 'Ta']",orthorhombic,F222,1.1551,-0.8569,-0.0424,16,4.7242,53.19,8.491,5.5,3.0,12.0,2.5,"['quantum', 'superalloy', 'defense']",5
b63b2bb34c,Zr4Nb3Si3GeMo,"['Si', 'Ge', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,,-0.7414,-0.063,12,6.8461,53.19,3.74,4.0,3.0,21.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']",5
4390695707,Li2Dy3Th3(Co4P3)4,"['Li', 'P', 'Co', 'Dy', 'Th']",monoclinic,Pm,0.0035,-0.9574,-0.0325,36,8.4147,53.19,14.908,2.0,2.0,7.5,2.5,"['battery', 'energy']",5
857385a4f0,Li5Ti(GeRh2)6,"['Li', 'Ti', 'Ge', 'Rh']",orthorhombic,Pmmm,0.0003,-0.6876,-0.0285,24,9.1164,53.18,15.656,2.5,2.0,6.0,2.0,"['battery', 'quantum']",4
1e34b4134e,Li5Ti6GeRh12,"['Li', 'Ti', 'Ge', 'Rh']",orthorhombic,Pmmm,0.0042,-0.686,-0.0192,24,8.159,53.18,15.656,2.5,2.0,6.0,2.0,"['battery', 'quantum']",4
87bc0a4393,Na2B3PIr4,"['B', 'Na', 'P', 'Ir']",monoclinic,C2,0.025,-0.4034,-0.1235,10,9.455,53.18,17.571,2.0,3.0,3.0,2.0,['battery'],4
10e91081ad,K8TaSnAs5,"['K', 'As', 'Sn', 'Ta']",monoclinic,C2/c,,-0.4795,-0.0278,60,3.1944,53.18,13.905,4.0,3.0,6.0,2.0,"['semiconductor', 'quantum']",4
1bc51181fd,Th2Mn3Si3P4Ir9,"['Si', 'P', 'Mn', 'Ir', 'Th']",hexagonal,P-6,0.0014,-0.8023,-0.0854,21,13.203,53.18,10.486,5.5,3.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
4d270f08c6,LiTi12Al9Rh8,"['Li', 'Al', 'Ti', 'Rh']",monoclinic,Cm,inf,-0.7207,-0.0238,30,5.8613,53.18,15.737,0.0,2.0,9.0,2.0,"['battery', 'quantum', 'superalloy']",4
792a47ba1a,TaCo4Si2Tc3P2,"['Si', 'P', 'Co', 'Tc', 'Ta']",monoclinic,Pm,0.0008,-0.592,-0.0603,12,9.317,53.18,7.737,4.0,3.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
7c3fb0e546,Li6TiAs5Rh12,"['Li', 'Ti', 'As', 'Rh']",orthorhombic,Pmmm,,-0.5892,-0.0217,24,8.9293,53.18,15.654,2.5,2.0,6.0,2.0,"['battery', 'quantum']",4
8fc47da718,Na5BP11Ir19,"['B', 'Na', 'P', 'Ir']",monoclinic,Pm,0.0061,-0.4738,-0.0802,36,12.6669,53.18,17.571,2.0,3.0,3.0,2.0,['battery'],4
315f12997a,Hf5NbCo16Si6Ge,"['Si', 'Co', 'Ge', 'Nb', 'Hf']",tetragonal,I4mm,,-0.6381,-0.017,29,9.922,53.18,4.904,5.0,3.0,18.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
811fa65173,Li6Ti5AsRh12,"['Li', 'Ti', 'As', 'Rh']",orthorhombic,Pmmm,0.0011,-0.6522,-0.0055,24,8.1049,53.18,15.654,2.5,2.0,6.0,2.0,"['battery', 'quantum']",4
48b170f60f,Li2Ti3GeRh6,"['Li', 'Ti', 'Ge', 'Rh']",orthorhombic,Pmmn,0.0065,-0.7128,-0.0233,24,8.3966,53.18,15.656,2.5,2.0,6.0,2.0,"['battery', 'quantum']",4
82e70f51c5,Li4La4ZnSi3Sb2,"['Li', 'Si', 'Zn', 'Sb', 'La']",monoclinic,Cm,0.002,-0.7725,-0.0254,14,5.1136,53.17,9.067,6.0,1.0,12.0,2.5,"['semiconductor', 'quantum', 'optical']",5
d103f0c7d3,Li3Ho3HgP2,"['Li', 'P', 'Ho', 'Hg']",hexagonal,P-62m,0.0305,-0.876,-0.0357,9,7.4435,53.17,17.317,3.5,1.0,3.0,2.0,['battery'],4
ba71385700,Dy5Si6P6Ir16Rh3,"['Si', 'P', 'Rh', 'Dy', 'Ir']",hexagonal,P-6,,-0.9681,-0.1065,36,13.4697,53.17,10.485,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
f749dcda60,Dy5Si6P6IrRh18,"['Si', 'P', 'Rh', 'Dy', 'Ir']",hexagonal,P-6,,-1.0554,-0.0699,36,9.563,53.17,10.485,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
a5c979a2a3,K4Si12(AsP3)3,"['Si', 'P', 'K', 'As']",monoclinic,Pm,1.4711,-0.2921,-0.0402,28,2.3722,53.17,4.732,9.0,1.0,15.0,2.0,"['semiconductor', 'battery', 'quantum', 'optical']",4
0bb9f0c568,Dy5Si9P3Ir10Rh9,"['Si', 'P', 'Rh', 'Dy', 'Ir']",hexagonal,P-62m,0.0052,-1.0409,-0.1078,36,11.83,53.17,10.485,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
04991946ba,Dy5Si9P3Ir16Rh3,"['Si', 'P', 'Rh', 'Dy', 'Ir']",hexagonal,P-62m,0.0012,-1.0059,-0.1338,36,13.386,53.17,10.485,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
89ac79ade2,Na2SrOsO6,"['O', 'Na', 'Sr', 'Os']",trigonal,R-3,1.1618,-2.03,-0.049,10,4.826,53.17,17.902,4.0,3.0,0.0,2.0,[],4
d1f53bf30d,Dy5Si3P9Ir16Rh3,"['Si', 'P', 'Rh', 'Dy', 'Ir']",hexagonal,P-62m,0.0017,-0.9202,-0.0691,36,13.6191,53.17,10.485,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
ff28ae9e6b,Li3YLu2Si2Ge,"['Li', 'Si', 'Ge', 'Y', 'Lu']",orthorhombic,Amm2,0.0166,-0.6386,-0.0421,9,5.5986,53.17,12.316,4.5,1.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
f5c454d4fb,Li3Y2LuSi2Ge,"['Li', 'Si', 'Ge', 'Y', 'Lu']",orthorhombic,Amm2,0.0118,-0.6493,-0.0263,9,4.6702,53.17,12.316,4.5,1.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
918d07a4c8,Ta4Si3Ni4P,"['Si', 'P', 'Ni', 'Ta']",monoclinic,Pm,0.0068,-0.7129,-0.004,12,11.1056,53.16,7.895,4.0,3.0,15.0,2.0,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",4
2be92c441a,Rb7Ta(AsP)2,"['P', 'As', 'Rb', 'Ta']",orthorhombic,Pmn2_1,0.8182,-0.3912,-0.0101,24,3.759,53.16,8.981,7.5,3.0,9.0,2.0,"['semiconductor', 'quantum', 'optical']",4
207cd89744,Ta5Si2(Ni2P)2,"['Si', 'P', 'Ni', 'Ta']",monoclinic,C2/m,,-0.7173,-0.0026,13,11.7093,53.16,7.895,4.0,3.0,15.0,2.0,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",4
babf2f7a21,Ta2SiNi2P,"['Si', 'P', 'Ni', 'Ta']",monoclinic,P2_1/m,0.0048,-0.7335,-0.0023,12,11.2237,53.16,7.895,4.0,3.0,15.0,2.0,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",4
8540b91c42,Ta6Co16Si4P3,"['Si', 'P', 'Co', 'Ta']",monoclinic,C2/m,0.0021,-0.5996,-0.0337,29,10.7337,53.16,7.894,4.0,3.0,15.0,2.0,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",4
5a14975ece,Er5Si9P3Ir7Rh12,"['Si', 'P', 'Rh', 'Er', 'Ir']",hexagonal,P-62m,0.0011,-1.0497,-0.066,36,11.2199,53.16,10.481,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
2190428468,Ta18SiNi4P7,"['Si', 'P', 'Ni', 'Ta']",monoclinic,Pm,0.0019,-0.6651,-0.0166,30,13.5143,53.16,7.895,4.0,3.0,15.0,2.0,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",4
9f2913e71c,Zr4Nb3Si3MoP,"['Si', 'P', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,0.0017,-0.8496,-0.0649,12,6.6664,53.16,4.729,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']",5
b76ed021b7,Er5Si6P6Ir10Rh9,"['Si', 'P', 'Rh', 'Er', 'Ir']",hexagonal,P-6,,-1.0098,-0.0479,36,12.0675,53.16,10.481,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
63dcaccd8a,Ta4Co4SiP3,"['Si', 'P', 'Co', 'Ta']",monoclinic,Pm,0.0014,-0.8067,-0.0136,12,11.5706,53.16,7.894,4.0,3.0,15.0,2.0,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",4
023dfc7734,Er5Si6P6Ir7Rh12,"['Si', 'P', 'Rh', 'Er', 'Ir']",hexagonal,P-6,0.0021,-1.0258,-0.0495,36,11.3001,53.16,10.481,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
188a62fc39,Ta5SiNi4P3,"['Si', 'P', 'Ni', 'Ta']",monoclinic,Cm,0.0078,-0.7533,-0.0043,13,11.8376,53.16,7.895,4.0,3.0,15.0,2.0,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",4
b1f7151dc7,Ta4Co4Si3P,"['Si', 'P', 'Co', 'Ta']",monoclinic,Pm,0.0156,-0.758,-0.0277,12,11.2599,53.16,7.894,4.0,3.0,15.0,2.0,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",4
e776754194,Er5Si9P3Ir10Ru9,"['Si', 'P', 'Ru', 'Er', 'Ir']",hexagonal,P-62m,0.0084,-0.9096,-0.031,36,11.9399,53.16,10.48,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
3141127493,Er5Si9P3Ir16Ru3,"['Si', 'P', 'Ru', 'Er', 'Ir']",hexagonal,P-62m,,-0.9772,-0.069,36,13.585,53.16,10.48,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
4bee320398,Hf3GeP2Os3,"['P', 'Ge', 'Hf', 'Os']",hexagonal,P-62m,0.0167,-0.8062,-0.0204,9,14.5616,53.16,10.647,5.5,3.0,9.0,2.0,"['semiconductor', 'optical', 'defense']",4
31ee4787c2,Lu5Si6P6Ir10Rh9,"['Si', 'P', 'Rh', 'Lu', 'Ir']",hexagonal,P-6,,-0.9977,-0.1266,36,12.2836,53.16,10.479,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
fe985db028,Zr4Nb2Si3Mo2P,"['Si', 'P', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,0.0118,-0.8379,-0.0392,12,6.8165,53.16,4.729,4.0,3.0,19.5,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']",5
a7bef249b2,Zr4Nb3Si3MoAs,"['Si', 'As', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,0.0086,-0.7987,-0.0709,12,6.9024,53.15,3.726,4.0,3.0,21.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']",5
4c4680f2e7,K6Li2Sn5Pb3,"['Li', 'K', 'Sn', 'Pb']",monoclinic,Pm,0.2027,-0.2929,-0.0137,16,4.2181,53.15,14.558,5.0,0.0,6.0,2.0,"['battery', 'energy']",4
79f077feb4,Li3CuH6Ru,"['H', 'Li', 'Cu', 'Ru']",trigonal,R-3c,1.6287,-0.3929,-0.0774,22,3.388,53.15,15.889,4.0,3.0,3.0,2.0,['defense'],4
59c7fa3cff,Zr4Nb2Si3Mo2As,"['Si', 'As', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,0.0065,-0.7836,-0.0419,12,7.0387,53.15,3.726,4.0,3.0,21.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']",5
ac729edbcf,LiMnRhS4,"['Li', 'S', 'Mn', 'Rh']",orthorhombic,Imma,0.3357,-0.9928,-0.0165,14,3.8878,53.15,15.81,3.5,2.0,4.5,2.0,['battery'],4
abaa9ea8cd,K3LiSn3Pb,"['Li', 'K', 'Sn', 'Pb']",monoclinic,P2_1/m,0.2521,-0.3008,-0.0142,16,4.0045,53.15,14.558,5.0,0.0,6.0,2.0,"['battery', 'energy']",4
da0ffc8fc3,K6Li2Sn7Pb,"['Li', 'K', 'Sn', 'Pb']",monoclinic,Pm,0.3226,-0.3083,-0.015,16,3.7516,53.15,14.558,5.0,0.0,6.0,2.0,"['battery', 'energy']",4
b043813ec3,Zr4Ti3Nb(AsP)2,"['P', 'Ti', 'As', 'Zr', 'Nb']",monoclinic,Pm,0.0013,-1.0682,-0.0367,12,6.4673,53.14,3.72,4.0,3.0,21.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'energy']",5
c8cd99be3d,Na8Al4Cu4As7P,"['Na', 'Al', 'P', 'Cu', 'As']",monoclinic,C2,0.5765,-0.4402,-0.0199,24,3.8488,53.14,6.718,7.0,0.0,15.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']",5
23bba48dde,Zr4TiNb3(AsP)2,"['P', 'Ti', 'As', 'Zr', 'Nb']",monoclinic,Pm,0.0099,-1.0157,-0.0371,12,7.0402,53.14,3.72,4.0,3.0,21.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'energy']",5
cf6ad66e18,Li3Dy3HgP2,"['Li', 'P', 'Dy', 'Hg']",hexagonal,P-62m,0.0104,-0.8788,-0.0383,9,7.268,53.14,17.305,3.5,1.0,3.0,2.0,['battery'],4
0c176f066c,NaFeSb12Ir2Pt,"['Na', 'Fe', 'Sb', 'Ir', 'Pt']",triclinic,P-1,0.0049,-0.4275,-0.0901,17,8.4617,53.14,17.385,2.0,3.0,3.0,2.5,['battery'],5
df70998a39,Hf5NbCo16Si6As,"['Si', 'Co', 'As', 'Nb', 'Hf']",tetragonal,I4mm,0.0004,-0.6425,-0.0136,29,9.8978,53.14,4.885,5.0,3.0,18.0,2.5,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",5
e23ec6e184,Zr4Ti3NbAs3P,"['P', 'Ti', 'As', 'Zr', 'Nb']",monoclinic,Pm,0.0048,-1.0187,-0.0112,12,6.6846,53.14,3.72,4.0,3.0,21.0,2.5,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'energy']",5
df498e77c0,Nd5V3Si3P9Ir16,"['Si', 'P', 'V', 'Nd', 'Ir']",hexagonal,P-6,,-0.9311,-0.0595,36,12.3285,53.13,10.467,5.5,3.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
55de21cc8b,Li3Pr4Ag(AsP)4,"['Li', 'P', 'As', 'Ag', 'Pr']",monoclinic,Pm,0.0111,-0.9651,-0.0141,16,5.5898,53.13,13.216,4.0,0.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
05b50e14db,HfZr5SiGe5Os6,"['Si', 'Ge', 'Zr', 'Hf', 'Os']",monoclinic,Cm,0.0032,-0.69,-0.0319,18,12.0042,53.13,8.715,4.0,3.0,13.5,2.5,"['semiconductor', 'quantum', 'optical', 'defense']",5
fb2dd48924,Ho3Zn2GaSi2Pt,"['Si', 'Zn', 'Ga', 'Ho', 'Pt']",orthorhombic,Amm2,,-0.8016,-0.0284,9,9.1077,53.13,8.131,6.5,2.0,12.0,2.5,"['semiconductor', 'quantum', 'optical']",5
714173f97d,Li2Lu2Si2Ge,"['Li', 'Si', 'Ge', 'Lu']",orthorhombic,Cmcm,0.0099,-0.606,-0.0252,14,6.6214,53.13,12.465,4.5,1.0,9.0,2.0,"['semiconductor', 'quantum', 'optical']",4
0ea8d8304f,LiPr4Ag3(AsP)4,"['Li', 'P', 'As', 'Ag', 'Pr']",monoclinic,Pm,0.0076,-0.8416,-0.0051,16,6.4565,53.13,13.216,4.0,0.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
e4556f4e3e,Th5Si3Mo3P9Ir16,"['Si', 'P', 'Mo', 'Ir', 'Th']",hexagonal,P-6,,-0.9636,-0.1452,36,14.0254,53.13,10.464,5.5,3.0,9.0,2.5,"['semiconductor', 'optical', 'defense']",5
c1d182c262,Li3Pr4AgAs7P,"['Li', 'P', 'As', 'Ag', 'Pr']",monoclinic,Pm,0.0254,-0.9612,-0.0216,16,6.0078,53.13,13.216,4.0,0.0,9.0,2.5,"['semiconductor', 'battery', 'optical']",5
1c4aad6bad,Li4Sm4Si4SnPb,"['Li', 'Si', 'Sn', 'Sm', 'Pb']",orthorhombic,Amm2,0.0193,-0.5999,-0.015,14,6.0989,53.13,14.297,4.5,1.0,6.0,2.5,"['semiconductor', 'energy']",5
2ef0b9e019,Pr4Co16Re4Si7P5,"['Si', 'P', 'Co', 'Pr', 'Re']",monoclinic,Pm,0.0095,-0.6526,-0.0084,36,8.9308,53.12,9.713,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
13a7ca21d2,LiZr5(ZnRh2)6,"['Li', 'Zn', 'Zr', 'Rh']",orthorhombic,Pmmm,,-0.6989,-0.0052,24,9.3266,53.12,15.627,2.5,2.0,6.0,2.0,"['optical', 'energy']",4
5ac700cb6c,LiZr5(GaRh2)6,"['Li', 'Ga', 'Zr', 'Rh']",orthorhombic,Pmmm,0.0021,-0.8178,-0.036,24,9.4133,53.12,15.626,2.5,2.0,6.0,2.0,"['optical', 'energy']",4
afa8a01f57,Li3YLu2InGe2,"['Li', 'Ge', 'Y', 'In', 'Lu']",orthorhombic,Amm2,0.0064,-0.6094,-0.0249,9,6.3819,53.12,12.294,4.5,1.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
6ddf03a9ed,Li2Zr6Ga15Rh7,"['Li', 'Ga', 'Zr', 'Rh']",orthorhombic,Imm2,,-0.6965,-0.0384,30,7.9478,53.12,15.626,2.5,2.0,6.0,2.0,"['optical', 'energy']",4
40ea818583,Li3Y2LuInGe2,"['Li', 'Ge', 'Y', 'In', 'Lu']",orthorhombic,Amm2,0.0116,-0.6248,-0.0264,9,5.5133,53.12,12.294,4.5,1.0,9.0,2.5,"['semiconductor', 'quantum', 'optical']",5
b8383397da,Na5Sc3(P7Ir8)2,"['Na', 'P', 'Sc', 'Ir']",monoclinic,Pm,,-0.7076,-0.0757,38,9.8255,53.11,17.54,2.0,3.0,3.0,2.0,['battery'],4
4cbcb9ed8a,Cs4Si3Ge(SbSe4)4,"['Si', 'Ge', 'Se', 'Sb', 'Cs']",triclinic,P1,1.8129,-0.8976,-0.0116,28,4.1504,53.11,2.874,11.0,1.0,15.0,2.5,"['semiconductor', 'quantum', 'optical']",5
72bd0cf5a4,Nd4Co16Re4(Si3P)3,"['Si', 'P', 'Co', 'Nd', 'Re']",monoclinic,Pm,inf,-0.6314,-0.0167,36,8.9412,53.11,9.709,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
3698cb350c,Li3Tb3HgP2,"['Li', 'P', 'Tb', 'Hg']",hexagonal,P-62m,0.0405,-0.8807,-0.0412,9,7.102,53.11,17.291,3.5,1.0,3.0,2.0,['battery'],4
aeab2b5fc7,K5Na(ReH9)3,"['H', 'Na', 'K', 'Re']",orthorhombic,Amm2,,-0.3895,0.0004,36,3.1407,53.11,18.456,0.5,3.0,3.0,3.0,['battery'],4
341c9fe2ba,LiZr2(Ni10P3)2,"['Li', 'P', 'Ni', 'Zr']",cubic,Fm-3m,0.008,-0.5337,-0.0114,29,7.4019,53.11,11.373,4.0,2.0,10.5,2.0,"['battery', 'optical', 'energy']",4
df746cdfe5,Na3ScP7Ir8,"['Na', 'P', 'Sc', 'Ir']",monoclinic,P2_1/m,,-0.6538,-0.0847,38,9.779,53.11,17.54,2.0,3.0,3.0,2.0,['battery'],4
d85aded697,Sm4Co16Re4Si11P,"['Si', 'P', 'Co', 'Sm', 'Re']",monoclinic,Pm,0.001,-0.6035,-0.0114,36,8.9616,53.1,9.703,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
3067b27a88,Tm4Co17Re3Si11P,"['Si', 'P', 'Co', 'Tm', 'Re']",monoclinic,Pm,0.0009,-0.6492,-0.0295,36,9.1268,53.1,9.702,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
dc160546e5,Hf4Ta4Ge3P,"['P', 'Ge', 'Hf', 'Ta']",monoclinic,Pm,0.0203,-0.6849,-0.0693,12,13.0074,53.1,7.871,4.0,3.0,15.0,2.0,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']",4
b8ebe3242b,Tm4Co17Re3Si7P5,"['Si', 'P', 'Co', 'Tm', 'Re']",monoclinic,Pm,,-0.7307,-0.025,36,9.4198,53.1,9.702,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
e9fb9e2cc9,ZnNi8P3(W6C)2,"['C', 'P', 'Ni', 'Zn', 'W']",trigonal,R-3m,0.0096,-0.2247,-0.0022,26,14.5314,53.1,8.87,5.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
b232ad3f7d,Sm4Co16Re4Si5P7,"['Si', 'P', 'Co', 'Sm', 'Re']",monoclinic,Pm,0.0005,-0.7207,-0.0133,36,9.408,53.1,9.703,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
505bf37b83,Sm4Co16Re4SiP11,"['Si', 'P', 'Co', 'Sm', 'Re']",monoclinic,Pm,,-0.7633,-0.0122,36,9.51,53.1,9.703,4.0,3.0,12.0,2.5,"['semiconductor', 'battery', 'superalloy', 'optical']",5
